hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,has_agent,has_company,arrival_date,total_nights,total_guests,is_family,adr_per_person,lead_time_group,cancel_history_ratio,season,arrival_weekday,is_domestic
City Hotel,1,143,2016,4,17,23,2,4,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,3,No Deposit,83,0,Transient,101.54,0,2,1,0,2016-04-23,6,3,1,33.8467,91-180,0.0,Spring,5,1
City Hotel,1,31,2016,4,17,23,2,4,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,83,0,Transient,26.35,0,0,1,0,2016-04-23,6,3,1,8.7833,31-90,0.0,Spring,5,1
City Hotel,1,98,2016,4,17,23,2,4,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,0,Transient,167.45,0,0,1,0,2016-04-23,6,4,1,41.8625,91-180,0.0,Spring,5,0
City Hotel,1,2,2016,4,17,23,2,4,2,2,0,BB,AGO,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,0,Transient,206.0,0,0,1,0,2016-04-23,6,4,1,51.5,0-7,0.0,Spring,5,0
City Hotel,1,90,2016,4,17,23,2,5,2,0,0,HB,RUS,Online TA,TA/TO,0,0,0,A,2,No Deposit,9,0,Transient,99.45,0,1,1,0,2016-04-23,7,2,0,49.725,31-90,0.0,Spring,5,0
City Hotel,1,8,2016,4,18,24,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,101.0,0,0,1,0,2016-04-24,1,2,0,50.5,8-30,0.0,Spring,6,1
City Hotel,1,2,2016,4,18,24,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,89.0,0,0,1,0,2016-04-24,1,2,0,44.5,0-7,0.0,Spring,6,1
City Hotel,1,1,2016,4,18,24,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,131.0,0,0,1,0,2016-04-24,1,2,0,65.5,0-7,0.0,Spring,6,1
City Hotel,1,31,2016,4,18,24,1,0,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,94.5,0,0,1,0,2016-04-24,1,2,0,47.25,31-90,0.0,Spring,6,0
City Hotel,1,31,2016,4,18,24,1,0,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,94.5,0,0,1,0,2016-04-24,1,2,0,47.25,31-90,0.0,Spring,6,0
City Hotel,1,2,2016,4,18,24,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,89.0,0,0,1,0,2016-04-24,1,2,0,44.5,0-7,0.0,Spring,6,1
City Hotel,1,1,2016,4,18,24,1,0,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,149.0,0,0,1,0,2016-04-24,1,3,1,49.6667,0-7,0.0,Spring,6,1
City Hotel,1,57,2016,4,18,24,1,0,1,0,0,SC,HUN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,94.5,0,0,1,0,2016-04-24,1,1,0,94.5,31-90,0.0,Spring,6,0
City Hotel,1,31,2016,4,18,24,1,0,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,94.5,0,0,1,0,2016-04-24,1,2,0,47.25,31-90,0.0,Spring,6,0
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,27,2016,4,18,24,2,0,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,153.0,0,2,1,0,2016-04-24,2,3,0,51.0,8-30,0.0,Spring,6,0
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Contract,107.0,0,1,1,0,2016-04-24,2,2,0,53.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,0,2016,4,18,24,2,0,1,0,0,BB,AGO,Direct,Direct,0,0,0,A,0,No Deposit,14,0,Transient,121.0,0,0,1,0,2016-04-24,2,1,0,121.0,0-7,0.0,Spring,6,0
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,146,2016,4,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,50,Transient,95.0,0,0,1,0,2016-04-24,2,2,0,47.5,91-180,0.0,Spring,6,1
City Hotel,1,72,2016,4,18,24,2,1,1,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,115.5,0,0,1,0,2016-04-24,3,2,1,57.75,31-90,0.0,Spring,6,0
City Hotel,1,59,2016,4,18,24,2,1,2,0,0,BB,SVK,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,105.3,0,0,1,0,2016-04-24,3,2,0,52.65,31-90,0.0,Spring,6,0
City Hotel,1,57,2016,4,18,24,2,1,2,2,0,HB,ITA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,0,Transient,228.6,0,0,1,0,2016-04-24,3,4,1,57.15,31-90,0.0,Spring,6,0
City Hotel,1,68,2016,4,18,24,2,2,1,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,83,0,Transient,79.56,0,0,1,0,2016-04-24,4,2,1,39.78,31-90,0.0,Spring,6,1
City Hotel,1,80,2016,4,18,24,2,2,2,2,0,HB,USA,Online TA,TA/TO,0,0,0,F,1,No Deposit,9,0,Transient,173.19,0,0,1,0,2016-04-24,4,4,1,43.2975,31-90,0.0,Spring,6,0
City Hotel,1,68,2016,4,18,24,2,2,0,2,0,BB,NLD,Online TA,TA/TO,0,0,0,A,1,No Deposit,9,0,Transient,108.38,0,1,1,0,2016-04-24,4,2,1,54.19,31-90,0.0,Spring,6,0
City Hotel,0,111,2016,4,18,24,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,0,No Deposit,9,0,Transient,85.86,0,0,1,0,2016-04-24,4,2,0,42.93,91-180,0.0,Spring,6,0
City Hotel,1,198,2016,4,18,24,2,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,2,No Deposit,14,0,Group,95.4,0,0,1,0,2016-04-24,4,2,0,47.7,181-365,0.0,Spring,6,1
City Hotel,1,11,2016,4,18,24,2,2,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,0,Transient,203.5,0,0,1,0,2016-04-24,4,4,1,50.875,8-30,0.0,Spring,6,0
City Hotel,0,113,2016,4,18,24,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,1,No Deposit,9,0,Transient,85.85,0,0,1,0,2016-04-24,4,2,0,42.925,91-180,0.0,Spring,6,0
City Hotel,1,68,2016,4,18,24,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,1,No Deposit,9,0,Transient,108.38,0,1,1,0,2016-04-24,4,2,0,54.19,31-90,0.0,Spring,6,0
City Hotel,1,45,2016,4,18,24,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,0,No Deposit,14,0,Transient,128.56,0,0,1,0,2016-04-24,4,2,0,64.28,31-90,0.0,Spring,6,0
City Hotel,1,68,2016,4,18,24,2,2,1,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,83,0,Transient,79.56,0,0,1,0,2016-04-24,4,2,1,39.78,31-90,0.0,Spring,6,1
City Hotel,1,60,2016,4,18,24,2,2,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,89.46,0,0,1,0,2016-04-24,4,1,0,89.46,31-90,0.0,Spring,6,0
City Hotel,1,71,2016,4,18,24,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,105.4,0,0,1,0,2016-04-24,5,2,0,52.7,31-90,0.0,Spring,6,0
City Hotel,1,39,2016,4,18,24,2,3,3,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,138.06,0,1,1,0,2016-04-24,5,3,0,46.02,31-90,0.0,Spring,6,0
City Hotel,1,42,2016,4,18,24,2,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,134.98,0,0,1,0,2016-04-24,5,3,0,44.9933,31-90,0.0,Spring,6,0
City Hotel,1,81,2016,4,18,24,2,3,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,1,No Deposit,9,0,Transient,110.16,0,0,1,0,2016-04-24,5,2,0,55.08,31-90,0.0,Spring,6,0
City Hotel,1,34,2016,4,18,24,2,4,1,2,0,BB,ARE,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,0,Transient,181.2,0,0,1,0,2016-04-24,6,3,1,60.4,31-90,0.0,Spring,6,0
City Hotel,1,33,2016,4,18,24,2,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,0,No Deposit,7,0,Transient,139.52,0,0,1,0,2016-04-24,6,1,0,139.52,31-90,0.0,Spring,6,1
City Hotel,1,12,2016,4,18,25,1,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,131.0,0,0,1,0,2016-04-25,1,2,0,65.5,8-30,0.0,Spring,0,0
City Hotel,1,80,2016,4,18,25,1,0,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,96.3,0,0,1,0,2016-04-25,1,2,0,48.15,31-90,0.0,Spring,0,0
City Hotel,1,18,2016,4,18,25,1,0,2,1,0,BB,TUR,Online TA,TA/TO,0,0,0,A,1,No Deposit,9,0,Transient,148.5,0,0,1,0,2016-04-25,1,3,1,49.5,8-30,0.0,Spring,0,0
City Hotel,1,82,2016,4,18,25,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,7,0,Transient,74.15,0,1,1,0,2016-04-25,1,2,0,37.075,31-90,0.0,Spring,0,1
City Hotel,1,59,2016,4,18,25,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,105.6,0,0,1,0,2016-04-25,3,2,0,52.8,31-90,0.0,Spring,0,0
City Hotel,0,113,2016,4,18,25,1,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,96.3,0,0,1,0,2016-04-25,3,2,0,48.15,91-180,0.0,Spring,0,0
City Hotel,1,91,2016,4,18,25,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,85.5,0,0,1,0,2016-04-25,3,2,0,42.75,91-180,0.0,Spring,0,0
City Hotel,1,53,2016,4,18,25,1,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,119.1,0,1,1,0,2016-04-25,3,2,0,59.55,31-90,0.0,Spring,0,0
City Hotel,1,53,2016,4,18,25,1,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,119.1,0,1,1,0,2016-04-25,3,2,0,59.55,31-90,0.0,Spring,0,0
City Hotel,1,13,2016,4,18,25,1,2,2,0,0,SC,ALB,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,109.0,0,0,1,0,2016-04-25,3,2,0,54.5,8-30,0.0,Spring,0,0
City Hotel,0,113,2016,4,18,25,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,2,No Deposit,9,0,Transient-Party,100.75,0,1,1,0,2016-04-25,4,2,0,50.375,91-180,0.0,Spring,0,0
City Hotel,1,92,2016,4,18,25,1,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,90.95,0,0,1,0,2016-04-25,4,2,0,45.475,91-180,0.0,Spring,0,0
City Hotel,1,99,2016,4,18,25,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,90.95,0,0,1,0,2016-04-25,4,2,0,45.475,91-180,0.0,Spring,0,0
City Hotel,1,13,2016,4,18,25,1,3,1,2,0,HB,KAZ,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,0,Transient,260.5,0,0,1,0,2016-04-25,4,3,1,86.8333,8-30,0.0,Spring,0,0
City Hotel,0,113,2016,4,18,25,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,2,No Deposit,9,0,Transient-Party,100.75,0,1,1,0,2016-04-25,4,2,0,50.375,91-180,0.0,Spring,0,0
City Hotel,1,42,2016,4,18,25,1,3,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,0,Transient,175.28,0,0,1,0,2016-04-25,4,4,1,43.82,31-90,0.0,Spring,0,0
City Hotel,1,63,2016,4,18,25,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,83,0,Transient,87.98,0,0,1,0,2016-04-25,5,2,0,43.99,31-90,0.0,Spring,0,1
City Hotel,1,47,2016,4,18,25,1,4,2,1,0,BB,HRV,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,119.17,0,0,1,0,2016-04-25,5,3,1,39.7233,31-90,0.0,Spring,0,0
City Hotel,1,10,2016,4,18,25,1,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,174.0,0,1,1,0,2016-04-25,5,2,0,87.0,8-30,0.0,Spring,0,0
City Hotel,1,47,2016,4,18,25,1,4,2,1,0,BB,HRV,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,119.17,0,0,1,0,2016-04-25,5,3,1,39.7233,31-90,0.0,Spring,0,0
City Hotel,1,26,2016,4,18,25,1,4,2,2,0,BB,TUN,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,0,Transient,197.78,0,0,1,0,2016-04-25,5,4,1,49.445,8-30,0.0,Spring,0,0
City Hotel,0,122,2016,4,18,25,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,7,0,Transient,66.53,0,1,1,0,2016-04-25,6,2,0,33.265,91-180,0.0,Spring,0,0
City Hotel,1,86,2016,4,18,25,3,5,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,105.4,0,1,1,0,2016-04-25,8,2,0,52.7,31-90,0.0,Spring,0,0
City Hotel,1,86,2016,4,18,25,3,5,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,105.4,0,1,1,0,2016-04-25,8,2,0,52.7,31-90,0.0,Spring,0,0
City Hotel,1,84,2016,4,18,25,3,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,No Deposit,NoAgent,0,Transient,135.91,0,2,0,0,2016-04-25,9,2,0,67.955,31-90,0.0,Spring,0,1
City Hotel,1,101,2016,4,18,26,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,35,0,Transient-Party,98.0,0,0,1,0,2016-04-26,1,2,0,49.0,91-180,0.0,Spring,1,1
City Hotel,1,7,2016,4,18,26,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,85,0,Transient,90.0,0,0,1,0,2016-04-26,1,2,0,45.0,0-7,0.0,Spring,1,1
City Hotel,1,101,2016,4,18,26,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,35,0,Transient-Party,74.0,0,0,1,0,2016-04-26,1,1,0,74.0,91-180,0.0,Spring,1,1
City Hotel,0,111,2016,4,18,26,0,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,96.3,0,1,1,0,2016-04-26,1,2,0,48.15,91-180,0.0,Spring,1,0
City Hotel,1,22,2016,4,18,26,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,35,0,Transient-Party,74.0,0,0,1,0,2016-04-26,1,1,0,74.0,8-30,0.0,Spring,1,1
City Hotel,1,101,2016,4,18,26,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,35,0,Transient-Party,74.0,0,0,1,0,2016-04-26,1,1,0,74.0,91-180,0.0,Spring,1,1
City Hotel,1,101,2016,4,18,26,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,35,0,Transient-Party,98.0,0,0,1,0,2016-04-26,1,2,0,49.0,91-180,0.0,Spring,1,1
City Hotel,1,72,2016,4,18,26,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,109.8,0,0,1,0,2016-04-26,3,2,0,54.9,31-90,0.0,Spring,1,0
City Hotel,1,65,2016,4,18,26,0,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,105.9,0,0,1,0,2016-04-26,3,2,0,52.95,31-90,0.0,Spring,1,0
City Hotel,1,73,2016,4,18,26,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,83,0,Transient,77.04,0,0,1,0,2016-04-26,3,2,0,38.52,31-90,0.0,Spring,1,1
City Hotel,1,69,2016,4,18,26,0,3,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,94.5,0,0,1,0,2016-04-26,3,2,0,47.25,31-90,0.0,Spring,1,0
City Hotel,1,88,2016,4,18,26,0,3,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,90.9,0,1,1,0,2016-04-26,3,1,0,90.9,31-90,0.0,Spring,1,0
City Hotel,1,88,2016,4,18,26,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,98.18,0,0,1,0,2016-04-26,4,2,0,49.09,31-90,0.0,Spring,1,0
City Hotel,1,100,2016,4,18,26,0,4,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,82.88,0,0,1,0,2016-04-26,4,2,0,41.44,91-180,0.0,Spring,1,0
City Hotel,1,45,2016,4,18,26,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,104.98,0,0,1,0,2016-04-26,4,2,0,52.49,31-90,0.0,Spring,1,0
City Hotel,0,115,2016,4,18,26,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,7,0,Transient,70.03,0,2,1,0,2016-04-26,4,2,0,35.015,91-180,0.0,Spring,1,1
City Hotel,1,64,2016,4,18,26,0,4,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,94.78,0,0,1,0,2016-04-26,4,2,0,47.39,31-90,0.0,Spring,1,0
City Hotel,1,61,2016,4,18,26,0,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,94.78,0,0,1,0,2016-04-26,4,2,0,47.39,31-90,0.0,Spring,1,0
City Hotel,1,82,2016,4,18,26,0,5,2,2,0,HB,FRA,Online TA,TA/TO,0,0,0,F,1,No Deposit,9,0,Transient,218.96,0,0,1,0,2016-04-26,5,4,1,54.74,31-90,0.0,Spring,1,0
City Hotel,1,59,2016,4,18,26,1,5,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,0,Transient,177.93,0,0,1,0,2016-04-26,6,4,1,44.4825,31-90,0.0,Spring,1,0
City Hotel,1,106,2016,4,18,26,2,6,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,86.06,0,0,1,0,2016-04-26,8,2,0,43.03,91-180,0.0,Spring,1,0
City Hotel,1,116,2016,4,18,26,4,10,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,86.21,0,0,1,0,2016-04-26,14,2,0,43.105,91-180,0.0,Spring,1,0
City Hotel,1,0,2016,4,18,27,0,0,1,0,0,BB,PRT,Complementary,Corporate,0,0,0,D,0,No Deposit,NoAgent,0,Transient,0.0,0,2,0,1,2016-04-27,0,1,0,0.0,0-7,0.0,Spring,2,1
City Hotel,1,19,2016,4,18,27,0,1,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,167.0,0,0,1,0,2016-04-27,1,3,0,55.6667,8-30,0.0,Spring,2,0
City Hotel,1,51,2016,4,18,27,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,119.7,0,0,1,0,2016-04-27,1,1,0,119.7,31-90,0.0,Spring,2,0
City Hotel,1,19,2016,4,18,27,0,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,2,No Deposit,9,0,Transient,167.0,0,0,1,0,2016-04-27,1,3,0,55.6667,8-30,0.0,Spring,2,0
City Hotel,1,19,2016,4,18,27,0,1,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,167.0,0,0,1,0,2016-04-27,1,3,0,55.6667,8-30,0.0,Spring,2,0
City Hotel,1,69,2016,4,18,27,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,8,0,Transient,105.3,0,0,1,0,2016-04-27,2,2,0,52.65,31-90,0.0,Spring,2,1
City Hotel,1,69,2016,4,18,27,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,8,0,Transient,105.3,0,0,1,0,2016-04-27,2,2,0,52.65,31-90,0.0,Spring,2,1
City Hotel,1,69,2016,4,18,27,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,8,0,Transient,105.3,0,0,1,0,2016-04-27,2,2,0,52.65,31-90,0.0,Spring,2,1
