is_canceled,deposit_type,agent,lead_time,country,is_domestic,total_of_special_requests,market_segment,adr,lead_time_group,adr_per_person,required_car_parking_spaces,cancel_history_ratio,booking_changes,total_nights,customer_type,arrival_date_week_number,previous_cancellations,arrival_date_day_of_month
1,No Deposit,9,30,CHN,0,1,Online TA,166.33,8-30,83.165,0,0.0,4,3,Transient,35,0,30
1,No Deposit,9,220,CHE,0,1,Online TA,117.0,181-365,58.5,0,0.0,0,3,Transient,35,0,30
1,No Deposit,9,47,USA,0,3,Online TA,210.0,31-90,70.0,0,0.0,0,2,Transient,35,0,30
1,No Deposit,8,207,PRT,1,0,Online TA,99.0,181-365,49.5,0,0.0,0,2,Transient,35,0,30
1,No Deposit,9,13,RUS,0,0,Online TA,246.33,8-30,61.5825,0,0.0,0,3,Transient,35,0,30
1,No Deposit,9,73,SWE,0,1,Online TA,162.67,31-90,81.335,0,0.0,0,3,Transient,35,0,30
1,No Deposit,9,190,BRA,0,0,Online TA,117.0,181-365,58.5,0,0.0,0,4,Transient,35,0,30
1,No Deposit,7,207,PRT,1,0,Online TA,99.0,181-365,49.5,0,0.0,0,4,Transient,35,0,30
1,No Deposit,9,176,DEU,0,0,Online TA,137.25,91-180,68.625,0,0.0,0,4,Transient,35,0,30
1,No Deposit,9,48,CHN,0,1,Online TA,195.33,31-90,97.665,0,0.0,0,6,Transient,35,0,30
1,No Deposit,9,215,ESP,0,0,Online TA,162.0,181-365,81.0,0,0.0,2,7,Transient,35,0,30
1,No Deposit,9,215,ESP,0,0,Online TA,162.0,181-365,81.0,0,0.0,2,7,Transient,35,0,30
1,No Deposit,9,65,CN,0,0,Online TA,140.0,31-90,70.0,0,0.0,0,1,Transient,35,0,31
1,No Deposit,14,184,PRT,1,0,Direct,112.5,181-365,56.25,0,0.0,0,1,Transient,35,0,31
1,No Deposit,9,134,SAU,0,1,Online TA,162.5,91-180,54.1667,0,0.0,0,2,Transient,35,0,31
1,No Deposit,9,68,USA,0,1,Online TA,129.0,31-90,64.5,0,0.0,0,2,Transient,35,0,31
1,No Deposit,9,134,SAU,0,1,Online TA,242.5,91-180,80.8333,0,0.0,0,2,Transient,35,0,31
1,No Deposit,9,155,SWE,0,1,Online TA,135.0,91-180,67.5,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,222,IRL,0,3,Online TA,126.0,181-365,63.0,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,155,SWE,0,1,Online TA,135.0,91-180,135.0,0,0.0,0,3,Transient,35,0,31
1,No Deposit,52,177,PRT,1,1,Offline TA/TO,95.1,91-180,47.55,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,50,DEU,0,1,Online TA,125.33,31-90,62.665,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,222,IRL,0,3,Online TA,117.0,181-365,58.5,0,0.0,0,3,Transient,35,0,31
1,No Deposit,52,177,PRT,1,1,Offline TA/TO,95.1,91-180,47.55,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,131,BLR,0,0,Online TA,165.0,91-180,82.5,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,155,SWE,0,1,Online TA,135.0,91-180,67.5,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,155,SWE,0,1,Online TA,135.0,91-180,67.5,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,221,IRL,0,1,Online TA,162.0,181-365,54.0,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,155,SWE,0,1,Online TA,135.0,91-180,67.5,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,222,IRL,0,3,Online TA,117.0,181-365,58.5,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,75,FRA,0,0,Online TA,193.33,31-90,64.4433,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,23,GBR,0,0,Online TA,242.67,8-30,60.6675,0,0.0,0,3,Transient,35,0,31
1,No Deposit,9,14,KWT,0,0,Online TA,231.75,8-30,77.25,0,0.0,0,4,Transient,35,0,31
1,No Deposit,9,112,DEU,0,2,Online TA,145.0,91-180,72.5,0,0.0,0,4,Transient,35,0,31
1,No Deposit,9,241,DEU,0,0,Online TA,117.0,181-365,58.5,0,0.0,0,4,Transient,35,0,31
1,No Deposit,9,117,GBR,0,1,Online TA,125.0,91-180,62.5,0,0.0,0,5,Transient,35,0,31
1,No Deposit,9,261,DEU,0,2,Online TA,166.5,181-365,55.5,0,0.0,0,5,Transient,35,0,31
1,No Deposit,79,245,PRT,1,0,Online TA,79.2,181-365,39.6,0,0.0,0,5,Transient,35,0,31
1,No Deposit,9,261,DEU,0,1,Online TA,99.0,181-365,49.5,0,0.0,0,5,Transient,35,0,31
1,No Deposit,9,119,GRC,0,1,Online TA,185.0,91-180,92.5,0,0.0,0,6,Transient,35,0,31
1,No Deposit,22,156,PRT,1,1,Offline TA/TO,82.94,91-180,41.47,0,0.0,0,7,Transient,35,0,31
1,No Deposit,9,218,RUS,0,0,Online TA,162.0,181-365,54.0,0,0.0,0,7,Transient,35,0,31
1,No Deposit,9,210,RUS,0,0,Online TA,189.0,181-365,63.0,0,0.0,0,7,Transient,35,0,31
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,21,9
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,27,1,2
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,265,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,28,1,9
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,272,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,29,1,16
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,279,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,30,1,23
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,286,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,31,1,30
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,300,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,33,1,13
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,307,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,34,1,20
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,314,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,35,1,27
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,2,2
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,2,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,321,PRT,1,0,Groups,62.8,181-365,31.4,0,1.0,0,2,Transient-Party,36,1,3
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
1,No Deposit,1,258,PRT,1,0,Groups,62.0,181-365,31.0,0,1.0,0,2,Contract,27,1,2
